date,year,month,month_name,day,day_of_week,country,region,state,city,latitude,longitude,group_name,attack_type,target_type,weapon_type,killed,wounded,casualties,log_casualties,success,suicide,summary
2017-02-15,2017,2,February,15,Wednesday,Iraq,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,0.0,4.0,4.0,1.6094379124341003,1,0,"02/15/2017: An explosive device detonated at a fish market in Yusufiyah, Babil, Iraq. At least four people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2017-02-15,2017,2,February,15,Wednesday,Iraq,Middle East & North Africa,Kirkuk,Hawijah district,35.324825,43.766922,Islamic State of Iraq and the Levant (ISIL),Unknown,Private Citizens & Property,Unknown,8.0,0.0,8.0,2.1972245773362196,1,0,"02/15/2017: Assailants executed eight civilians in Hawijah, Kirkuk, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-14,2017,2,February,14,Tuesday,Iraq,Middle East & North Africa,Al Anbar,Hit district,33.426248,42.977081,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,1.0,3.0,4.0,1.6094379124341003,1,0,"02/14/2017: Assailants attacked a military position in Hit, Al Anbar, Iraq. At least one soldier was killed and three soldiers were injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-15,2017,2,February,15,Wednesday,Iraq,Middle East & North Africa,Nineveh,Tal Abta,35.69,42.548889,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,7.0,0.0,7.0,2.0794415416798357,1,1,"02/15/2017: Two suicide bombers detonated at a security checkpoint in Tal Abta, Nineveh, Iraq. In addition to the two assailants, at least five volunteer fighters were killed and an unknown number were injured in the blasts.The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-16,2017,2,February,16,Thursday,Iraq,Middle East & North Africa,Kirkuk,Bashir,35.244621,44.275486,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,0.0,1.0,0.6931471805599453,1,0,"02/16/2017: An explosive device detonated in Bashir, Kirkuk, Iraq. At least one person was killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-16,2017,2,February,16,Thursday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Educational Institution,Explosives,2.0,6.0,8.0,2.1972245773362196,1,0,"02/16/2017: Assailants fired rockets at a school in the Jazair neighborhood of Mosul, Nineveh, Iraq. At least two people were killed and six people were injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-16,2017,2,February,16,Thursday,Iraq,Middle East & North Africa,Diyala,Al-Taliah Al-Ula,34.363979,44.503483,Islamic State of Iraq and the Levant (ISIL),Unknown,Military,Unknown,0.0,1.0,1.0,0.6931471805599453,1,0,"02/16/2017: Assailants attacked a volunteer forces checkpoint in Al-Taliah Al-Ula, Diyala, Iraq. At least one volunteer was injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-17,2017,2,February,17,Friday,Iraq,Middle East & North Africa,Kirkuk,Dibis district,35.674722,44.070556,Islamic State of Iraq and the Levant (ISIL),Armed Assault,Military,Firearms,1.0,1.0,2.0,1.0986122886681098,1,0,"02/17/2017: A sniper opened fire on Peshmerga forces in Dibis, Kirkuk, Iraq. At least one Peshmerga member was killed and another member was injured in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-17,2017,2,February,17,Friday,Iraq,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,Islamic State of Iraq and the Levant (ISIL),Unknown,Military,Unknown,8.0,0.0,8.0,2.1972245773362196,1,0,"02/17/2017: Assailants attacked volunteer fighters southeast of Tikrit, Saladin, Iraq. At least eight volunteers were killed in the incident. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the attack."
2017-02-18,2017,2,February,18,Saturday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,3.0,10.0,13.0,2.6390573296152584,1,0,"02/18/2017: An explosive device carried by a drone detonated at a market in the Intisar neighborhood of Mosul, Nineveh, Iraq. At lest three people were killed and 10 people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-19,2017,2,February,19,Sunday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Business,Explosives,2.0,11.0,13.0,2.6390573296152584,1,1,"02/19/2017: A suicide bomber detonated near a restaurant in Zuhur neighborhood, Mosul, Nineveh, Iraq. In addition to the assailant, at least one person was killed and 11 people were injured in the blast; the victims included security force members and civilians. This was one of two similar attacks in Mosul on this date. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-02-19,2017,2,February,19,Sunday,Iraq,Middle East & North Africa,Diyala,Al-Ali,34.0425,44.959167,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,1.0,2.0,1.0986122886681098,1,0,"02/19/2017: An explosive device detonated targeting an Iraqi Volunteer Forces patrol in Al-Ali, Diyala, Iraq. One volunteer fighter was killed and one fighter was injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-19,2017,2,February,19,Sunday,Iraq,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.864799,42.536385,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,3.0,0.0,3.0,1.3862943611198906,1,0,"02/19/2017: An explosive device detonated near Al-Baghdadi, Al Anbar, Iraq. Three children were killed in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-20,2017,2,February,20,Monday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,0.0,4.0,4.0,1.6094379124341003,1,0,"02/20/2017: An explosive device carried by a drone detonated in Muhandiseen neighborhood, Mosul, Nineveh, Iraq. At least four people were injured in the blast. This was one of two similar attacks in Mosul on this date. No group claimed responsibility for the incidents; however, sources attributed the attacks to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-20,2017,2,February,20,Monday,Iraq,Middle East & North Africa,Al Anbar,Kubaysah,33.592064,42.618965,Islamic State of Iraq and the Levant (ISIL),Unknown,Military,Unknown,7.0,4.0,11.0,2.4849066497880004,0,0,"02/20/2017: Assailants attacked military positions in Kubaysah, Al Anbar, Iraq. At least seven assailants were killed and four assailants were injured as security forces repelled the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-20,2017,2,February,20,Monday,Iraq,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,1.0,4.0,5.0,1.791759469228055,1,0,"02/20/2017: A roadside bomb detonated near a market in Nasr al-Salam, Abu Ghraib, Al Anbar, Iraq. A civilian was killed and four others were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-21,2017,2,February,21,Tuesday,Iraq,Middle East & North Africa,Nineveh,Ayn al-Hisyan,36.318344,42.21035,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,9.0,0.0,9.0,2.302585092994046,1,1,"02/21/2017: Assailants, including suicide bombers equipped with explosives-laden vehicles, attacked Iraqi Volunteer Forces in Ayn al-Hisyan, Nineveh, Iraq. Nine assailants were killed as security forces repelled the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-21,2017,2,February,21,Tuesday,Iraq,Middle East & North Africa,Saladin,Ishaqi,34.023571,44.031361,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,5.0,0.0,5.0,1.791759469228055,0,1,"02/21/2017: Five suicide bombers attacked a security checkpoint in Ishaqi, Saladin, Iraq. The five assailants were killed as security forces repelled the assault. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-21,2017,2,February,21,Tuesday,Iraq,Middle East & North Africa,Nineveh,Karaj,36.545,42.883611,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,2.0,3.0,5.0,1.791759469228055,1,0,"02/21/2017: Assailants detonated an explosives-laden drone in Karaj, Nineveh, Iraq. At least two children were killed and three children were injured in the blast. This was one of eight similar attacks in the area on this date. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-21,2017,2,February,21,Tuesday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,3.0,0.0,3.0,1.3862943611198906,1,0,"02/21/2017: Assailants detonated an explosives-laden drone in Baya al-Mobasher area, Mosul, Nineveh, Iraq. This was one of eight similar attacks in the area on this date. At least seven people were killed across three of the blasts. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-21,2017,2,February,21,Tuesday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Unknown,Private Citizens & Property,Unknown,7.0,0.0,7.0,2.0794415416798357,1,0,"02/21/2017: Assailants executed seven civilians in Tanak neighborhood, Mosul, Nineveh, Iraq. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL) and claimed that the victims were targeted for using a mobile phone."
2017-02-22,2017,2,February,22,Wednesday,Iraq,Middle East & North Africa,Kirkuk,Hawijah,35.326122,43.780811,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Private Citizens & Property,Explosives,3.0,6.0,9.0,2.302585092994046,1,0,"02/22/2017: An explosive device detonated targeting civilians fleeing the area in Hawijah, Kirkuk, Iraq. Three people were killed and six people were injured in the blast. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-23,2017,2,February,23,Thursday,Iraq,Middle East & North Africa,Diyala,Khalis,33.848618,44.522125,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Police,Explosives,3.0,5.0,8.0,2.1972245773362196,1,1,"02/23/2017: A suicide bomber detonated an explosives-laden vehicle at a security checkpoint near Khalis, Diyala, Iraq. This was one of two coordinated suicide attacks targeting checkpoints in the area on this date. In addition to the assailants, at least four people were killed and nine people were injured across both events. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incidents."
2017-02-23,2017,2,February,23,Thursday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,24.0,0.0,24.0,3.2188758248682006,1,0,"02/23/2017: Assailants fired rockets targeting military forces near the airport in Mosul, Nineveh, Iraq. At least 24 soldiers were killed the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident."
2017-02-23,2017,2,February,23,Thursday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Unknown,Military,Unknown,32.0,0.0,32.0,3.4965075614664802,0,0,"02/23/2017: Assailants attacked volunteer forces in western Mosul, Nineveh, Iraq. At least 32 assailants were killed as security forces repelled the assault. No group claimed responsibility for the incident; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-24,2017,2,February,24,Friday,Iraq,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Military,Explosives,1.0,0.0,1.0,0.6931471805599453,1,1,"02/24/2017: A suicide bomber detonated an explosives-laden vehicle targeting security forces near Mosul, Nineveh, Iraq. The assailant was the only reported casualty, and three additional explosives-laden vehicles were defused in the area following the blast. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
2017-02-24,2017,2,February,24,Friday,Iraq,Middle East & North Africa,Al Anbar,Trebiel,32.74815,39.027969,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,Police,Explosives,15.0,0.0,15.0,2.772588722239781,1,1,"02/24/2017: Assailants, including suicide bombers driving an explosives-laden vehicle, attacked a border guard headquarters near Trebiel, Al Anbar, Iraq. In addition to an unknown number of assailant casualties, at least 15 guards were killed in the assault. No group claimed responsibility; however, sources attributed the attack to the Islamic State of Iraq and the Levant (ISIL)."
